data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,48736913,1,2022-01-19,1,90Z,38,35,M,10,20,R,,,
2022,48740732,1,2022-01-20,3,90Z,21,18,F,20,20,R,,,
2022,48736845,1,2022-01-10,1,90D,29,26,M,10,10,R,,,
2022,48736846,1,2022-01-30,1,90D,23,20,M,10,20,R,,,
2022,48740893,1,2022-01-24,1,90J,42,39,F,10,50,R,,,
2022,48749358,1,2022-01-31,1,90Z,56,53,M,20,20,N,,,
2022,48749360,1,2022-01-11,1,90Z,49,46,M,20,40,R,,,
2022,48749361,1,2022-01-03,1,90Z,35,32,F,10,40,R,,,
2022,46579622,1,2022-02-17,1,90J,60,57,M,10,20,R,,,
2022,48736910,1,2022-02-26,1,90D,62,59,F,10,40,R,,,
2022,48736914,1,2022-02-24,1,90D,32,29,F,10,20,R,,,
2022,48736908,1,2022-02-13,1,90D,37,34,F,10,50,R,,,
2022,48736909,1,2022-02-21,1,90D,29,26,M,10,20,N,,,
2022,48740850,1,2022-02-11,1,90J,49,46,M,20,20,R,,,
2022,48736847,1,2022-02-08,1,90D,61,58,M,10,20,R,,,
2022,48740826,1,2022-02-15,1,90Z,37,34,F,20,40,R,,,
2022,48736849,1,2022-02-19,1,90D,32,29,F,10,20,R,,,
2022,48749355,1,2022-02-22,1,90Z,27,24,M,10,40,R,,,
2022,48736925,1,2022-03-20,1,90D,25,22,M,20,20,R,,,
2022,48740828,1,2022-03-16,1,90Z,26,23,M,20,40,R,,,
2022,48747733,1,2022-03-11,1,90Z,52,49,F,10,20,R,,,
2022,48749357,1,2022-03-01,1,90Z,43,40,M,20,50,R,,,
2022,48749359,1,2022-03-23,1,90Z,36,33,M,20,50,R,,,
2022,48749364,1,2022-03-17,1,90Z,30,27,F,10,40,R,,,
2022,48749365,1,2022-03-25,1,90Z,27,24,M,20,40,R,,,
2022,48749366,1,2022-03-09,1,90Z,45,42,M,10,50,R,,,
2022,48749362,1,2022-03-14,1,90Z,44,41,M,20,40,R,,,
2022,48736928,1,2022-04-01,1,90D,37,34,M,10,20,N,,,
2022,48736920,1,2022-04-05,1,90D,35,32,M,10,20,R,,,
2022,48736921,1,2022-04-13,1,90D,43,40,F,10,20,R,,,
2022,48736930,1,2022-04-05,1,90D,60,57,F,10,50,N,,,
2022,48736839,1,2022-04-10,1,90D,23,20,F,10,10,R,,,
2022,48749739,1,2022-04-25,1,90Z,52,49,M,20,50,R,,,
2022,48749397,1,2022-04-05,1,90Z,36,33,M,10,20,N,,,
2022,48749396,1,2022-04-11,1,90Z,23,20,M,20,40,R,,,
2022,48749398,1,2022-04-14,1,90Z,38,35,M,20,40,R,,,
2022,48749842,1,2022-04-28,1,90Z,62,59,M,10,20,U,,,
2022,48749806,1,2022-04-14,1,90Z,51,48,M,10,40,R,,,
2022,48749805,1,2022-04-12,2,90Z,45,42,F,10,40,R,,,
2022,48736813,1,2022-05-20,1,90Z,25,22,M,20,20,R,,,
2022,48736929,1,2022-05-15,1,90D,42,39,M,10,20,R,,,
2022,48736927,1,2022-05-20,2,90Z,28,25,M,10,10,R,,,
2022,48749660,1,2022-05-26,1,90Z,45,42,M,10,40,R,,,
2022,48749620,1,2022-05-31,1,90Z,26,23,M,20,40,R,,,
2022,48749714,1,2022-05-06,1,90Z,24,21,M,20,50,R,,,
2022,48749727,1,2022-05-04,1,90Z,31,28,M,10,10,R,,,
2022,48749730,1,2022-05-04,1,90Z,37,34,M,20,50,R,,,
2022,48749737,1,2022-05-03,1,90Z,28,25,M,20,50,R,,,
2022,48749719,1,2022-05-06,1,90Z,24,21,M,20,50,R,,,
2022,48749721,1,2022-05-05,1,90Z,45,42,M,10,10,R,,,
2022,48749840,1,2022-05-21,1,90B,26,23,M,20,20,R,,,
2022,48736924,1,2022-06-17,1,90D,59,56,M,10,20,N,,,
2022,48736872,1,2022-06-30,1,90Z,44,41,M,10,20,R,,,
2022,48736923,1,2022-06-06,1,90D,25,22,M,10,20,R,,,
2022,48736838,1,2022-06-26,1,90D,35,32,F,10,10,R,,,
2022,48740735,1,2022-06-27,3,90Z,32,29,M,20,20,N,,,
2022,48748376,1,2022-06-30,1,90Z,39,36,M,10,20,R,,,
2022,48736816,1,2022-07-05,1,90Z,42,39,F,10,10,R,,,
2022,48736926,1,2022-07-23,1,90D,38,35,M,20,20,R,,,
2022,48749844,1,2022-07-27,1,90B,20,17,M,20,20,R,R,,
2022,48749845,2,2022-07-27,1,90B,16,13,M,20,20,R,R,,
2022,48736800,1,2022-08-21,1,90F,37,34,F,10,20,R,,,
2022,48736801,1,2022-08-28,1,90Z,53,50,M,10,20,R,,,
2022,48736802,1,2022-08-30,1,90Z,19,16,M,20,20,R,R,,
2022,48736803,1,2022-08-26,2,90Z,28,25,M,10,20,R,,,
2022,48736820,1,2022-08-14,1,90D,32,29,M,40,20,R,,,
2022,48736922,1,2022-08-08,1,90D,55,52,F,10,20,R,,,
2022,48740726,1,2022-08-27,3,90Z,34,31,F,20,40,R,,,
2022,48736860,1,2022-08-07,1,90J,43,40,F,20,50,R,,,
2022,48736837,1,2022-08-03,1,90D,55,52,M,10,10,N,,,
2022,48736804,1,2022-09-02,1,90Z,40,37,F,10,50,R,,,
2022,48736805,1,2022-09-04,3,90Z,52,49,M,10,50,R,,,
2022,48736806,1,2022-09-04,3,90Z,45,42,M,10,20,R,,,
2022,48736807,1,2022-09-07,1,90D,25,22,M,20,20,N,,,
2022,48736809,1,2022-09-10,1,90Z,36,33,F,10,20,R,,,
2022,48736810,1,2022-09-12,1,90J,27,24,M,20,20,R,,,
2022,48736814,1,2022-09-12,3,90Z,47,44,M,20,20,N,,,
2022,48736817,1,2022-09-10,1,90Z,24,21,M,10,20,N,,,
2022,48736818,1,2022-09-18,1,90Z,34,31,F,10,20,R,,,
2022,48736871,1,2022-09-30,1,90D,52,49,M,10,20,R,,,
2022,48736879,1,2022-09-22,1,90Z,16,13,M,10,10,R,R,,
2022,48736819,1,2022-09-19,1,90Z,41,38,M,10,20,R,,,
2022,48736821,1,2022-09-20,1,90Z,40,37,F,10,20,R,,,
2022,48736859,1,2022-09-22,1,90D,64,61,F,40,20,N,,,
2022,48736864,1,2022-09-23,1,90Z,34,31,M,20,20,R,,,
2022,48736865,1,2022-09-26,1,90C,51,48,M,20,40,R,,,
2022,48736866,1,2022-09-26,1,90Z,26,23,M,10,10,N,,,
2022,48736857,1,2022-09-18,1,90D,59,56,M,20,20,R,,,
2022,48736861,1,2022-09-23,1,90Z,40,37,M,20,20,R,,,
2022,48736862,1,2022-09-24,1,90Z,40,37,M,10,20,R,,,
2022,48736863,1,2022-09-26,1,90Z,24,21,M,20,20,R,,,
2022,48736867,1,2022-09-27,1,90Z,60,57,M,10,20,R,,,
2022,48736868,1,2022-09-28,1,90Z,28,25,M,20,50,R,,,
2022,48736869,1,2022-09-30,1,90Z,33,30,M,20,20,N,,,
2022,48748368,1,2022-09-18,1,90Z,27,24,F,10,20,R,,,
2022,48736878,1,2022-10-02,1,90Z,25,22,M,20,20,R,,,
2022,48736870,1,2022-10-02,1,90Z,36,33,M,20,20,R,,,
2022,48736880,1,2022-10-10,1,90Z,38,35,F,10,20,R,,,
2022,48736933,1,2022-10-12,1,90Z,23,20,M,10,20,R,,,
2022,48736932,1,2022-10-13,1,90D,49,46,M,10,20,R,,,
2022,48737508,1,2022-10-20,1,90J,50,47,M,20,20,R,,,
2022,48736883,1,2022-10-07,1,90Z,18,15,M,20,20,R,R,,
2022,48736934,1,2022-10-15,1,90Z,41,38,M,20,20,R,,,
2022,48740062,1,2022-10-23,2,90J,35,32,M,10,20,R,,,
2022,48740713,1,2022-10-30,1,90Z,42,39,M,20,50,R,,,
2022,48740715,1,2022-10-26,1,90Z,32,29,M,20,20,R,,,
2022,48739589,1,2022-10-22,1,90Z,15,12,M,20,20,R,R,,
2022,48739902,1,2022-10-26,1,90Z,42,39,M,10,20,R,,,
2022,48740716,1,2022-10-28,1,90J,30,27,M,20,20,R,,,
2022,48740769,1,2022-10-29,1,90Z,15,12,M,20,20,R,R,,
2022,48736881,1,2022-10-02,1,90Z,57,54,M,20,20,R,,,
2022,48736882,1,2022-10-07,1,90Z,29,26,F,10,20,R,,,
2022,48736884,2,2022-10-07,1,90Z,19,16,M,20,20,R,R,,
2022,48736885,3,2022-10-07,1,90Z,20,17,M,20,20,R,R,,
2022,48736886,1,2022-10-07,1,90Z,19,16,M,20,20,R,R,,
2022,48736887,1,2022-10-08,1,90Z,32,29,F,20,20,R,,,
2022,48736935,1,2022-10-16,1,90D,24,21,F,10,20,R,,,
2022,48739448,1,2022-10-20,1,90Z,22,19,F,10,20,R,,,
2022,48739492,1,2022-10-20,1,90Z,41,38,M,20,20,R,,,
2022,48739984,1,2022-10-26,1,90Z,46,43,F,10,20,R,,,
2022,48740712,1,2022-10-29,1,90Z,20,17,M,20,20,R,R,,
2022,48740719,1,2022-11-02,1,90D,65,62,M,10,20,R,,,
2022,48740727,1,2022-11-11,1,90B,26,23,M,20,20,N,,,
2022,48740729,1,2022-11-12,1,90D,43,40,M,10,40,N,,,
2022,48740723,1,2022-11-04,1,90Z,25,22,M,20,20,R,,,
2022,48740724,1,2022-11-08,1,90Z,20,17,M,10,20,R,R,,
2022,48740720,1,2022-11-06,1,90J,50,47,M,20,20,R,,,
2022,48740721,1,2022-11-07,1,90D,26,23,F,10,20,R,,,
2022,48740725,1,2022-11-08,1,90D,29,26,F,10,20,N,,,
2022,48740728,1,2022-11-12,1,90J,44,41,M,20,20,R,,,
2022,48740730,1,2022-11-13,3,90Z,22,19,F,20,20,R,,,
2022,48740731,1,2022-11-11,1,90J,28,25,M,20,20,R,,,
2022,48740740,1,2022-11-24,1,90Z,62,59,M,10,20,R,,,
2022,48740743,1,2022-11-28,1,90Z,43,40,M,10,20,N,,,
2022,48740807,1,2022-11-30,3,90Z,45,42,M,10,20,R,,,
2022,48740737,1,2022-11-22,1,90Z,32,29,M,20,20,R,,,
2022,48740738,1,2022-11-22,1,90Z,56,53,M,10,50,R,,,
2022,48740742,1,2022-11-28,1,90Z,42,39,F,20,20,R,,,
2022,48740733,1,2022-11-16,1,90Z,17,14,M,20,20,R,R,,
2022,48740734,1,2022-11-08,1,90F,36,33,M,20,20,R,,,
2022,48740739,1,2022-11-24,1,90Z,27,24,M,10,20,R,,,
2022,48740741,1,2022-11-29,1,90Z,45,42,M,20,20,N,,,
2022,48740744,1,2022-11-24,1,90J,39,36,F,10,20,N,,,
2022,48740745,1,2022-11-25,1,90Z,29,26,F,20,50,R,,,
2022,48740812,1,2022-11-16,1,90Z,68,65,M,10,20,R,,,
2022,48740748,1,2022-12-04,1,90Z,39,36,M,20,50,R,,,
2022,48740750,1,2022-12-05,1,90Z,34,31,M,20,50,R,,,
2022,48740756,1,2022-12-14,1,90Z,53,50,M,20,20,R,,,
2022,48740757,1,2022-12-17,1,90Z,36,33,F,10,20,R,,,
2022,48740762,1,2022-12-21,1,90D,72,69,M,20,20,R,,,
2022,48740746,1,2022-12-03,1,90Z,46,43,F,10,20,R,,,
2022,48740749,1,2022-12-02,1,90Z,51,48,F,10,20,R,,,
2022,48740754,1,2022-12-10,1,90Z,29,26,M,20,20,U,,,
2022,48740759,1,2022-12-19,1,90Z,24,21,F,20,20,R,,,
2022,48740747,1,2022-12-02,1,90Z,34,31,M,20,20,R,,,
2022,48740751,1,2022-12-10,1,90Z,25,22,M,20,50,R,,,
2022,48740752,1,2022-12-07,1,90Z,44,41,F,20,20,R,,,
2022,48740753,2,2022-12-07,1,90Z,51,48,M,20,20,R,,,
2022,48740758,1,2022-12-20,1,90J,18,15,F,10,20,R,H,,
2022,48740761,1,2022-12-16,1,90D,51,48,M,20,20,R,,,
2022,48740763,1,2022-12-23,1,90D,39,36,F,40,10,N,,,
2022,48740765,1,2022-12-25,1,90Z,37,34,M,10,20,R,,,
2022,48533182,1,2022-01-12,1,90J,53,50,M,10,40,R,,,
2022,48533183,1,2022-01-23,1,90D,25,22,F,10,10,N,,,
2022,48533184,1,2022-01-30,1,90C,74,71,M,10,20,N,,,
2022,48533257,1,2022-02-14,2,90Z,28,25,M,20,20,N,,,
2022,48533258,1,2022-02-18,1,90C,54,51,F,10,20,N,,,
2022,48533259,1,2022-02-24,2,90J,36,33,M,10,20,N,,,
2022,48533255,1,2022-02-09,1,90J,33,30,M,20,40,N,,,
2022,48533256,1,2022-02-14,1,90J,43,40,M,10,20,N,,,
2022,48533302,1,2022-03-16,1,90J,27,24,M,40,20,N,,,
2022,48533303,1,2022-03-23,1,90J,54,51,F,10,20,N,,,
2022,48533304,1,2022-03-24,2,90G,21,18,M,10,20,R,,,
2022,48533300,1,2022-03-04,1,90J,39,36,M,10,40,R,,,
2022,48533301,1,2022-03-16,2,90Z,28,25,M,20,20,N,,,
2022,48533305,1,2022-04-05,2,90Z,29,26,M,20,20,R,,,
2022,48533307,1,2022-04-13,2,90Z,29,26,M,20,20,N,,,
2022,48533306,1,2022-04-05,2,90Z,29,26,M,20,20,R,,,
2022,48533309,1,2022-05-17,2,90J,27,24,M,20,20,R,,,
2022,48533308,1,2022-05-09,2,90Z,35,32,M,20,20,N,,,
2022,48533312,1,2022-06-24,1,90D,36,33,M,20,20,R,,,
2022,48533311,1,2022-06-05,1,90D,31,28,M,20,20,R,,,
2022,48533310,1,2022-06-05,2,90D,29,26,F,10,20,N,,,
2022,48533313,1,2022-07-28,1,90J,35,32,M,10,20,N,,,
2022,48533319,1,2022-08-25,2,90C,26,23,M,10,40,R,,,
2022,48533316,1,2022-08-07,1,90J,57,54,M,10,20,R,,,
2022,48533317,1,2022-08-08,2,90D,29,26,M,10,20,R,,,
2022,48533314,1,2022-08-02,1,90J,48,45,M,20,20,R,,,
2022,48533315,1,2022-08-07,1,90C,31,28,M,10,10,R,,,
2022,48533318,1,2022-08-20,1,90D,36,33,M,10,40,R,,,
2022,48533324,1,2022-09-11,2,90G,23,20,F,10,20,R,,,
2022,48533330,1,2022-09-11,2,90C,23,20,F,10,20,R,,,
2022,48533331,1,2022-09-11,2,90G,23,20,F,10,20,R,,,
2022,48533332,1,2022-09-11,2,90G,23,20,F,10,20,R,,,
2022,48533335,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533338,1,2022-09-11,2,90G,21,18,F,10,20,R,,,
2022,48533339,1,2022-09-11,2,90G,21,18,F,10,20,R,,,
2022,48533341,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533342,1,2022-09-10,2,90G,21,18,M,10,20,R,,,
2022,48533344,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533346,1,2022-09-11,2,90G,23,20,F,10,20,R,,,
2022,48533347,1,2022-09-11,2,90G,20,17,M,10,20,R,H,,
2022,48533348,1,2022-09-11,2,90G,20,17,F,40,20,R,H,,
2022,48533350,1,2022-09-12,1,90J,27,24,M,10,20,N,,,
2022,48533351,1,2022-09-17,2,90G,21,18,M,10,40,R,,,
2022,48533354,1,2022-09-24,2,90G,22,19,M,10,10,R,,,
2022,48533357,1,2022-09-27,1,90J,24,21,M,20,20,R,,,
2022,48533358,1,2022-09-29,2,90J,56,53,M,10,20,N,,,
2022,48533322,1,2022-09-11,2,90G,21,18,M,10,20,R,,,
2022,48533328,1,2022-09-11,2,90G,21,18,F,10,20,R,,,
2022,48533334,1,2022-09-11,2,90G,22,19,F,10,10,R,,,
2022,48533337,1,2022-09-11,2,90G,21,18,F,40,20,R,,,
2022,48533345,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533320,1,2022-09-10,1,90C,21,18,F,10,20,N,,,
2022,48533321,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533323,1,2022-09-11,2,90G,21,18,M,10,20,R,,,
2022,48533325,1,2022-09-11,2,90G,23,20,F,10,10,R,,,
2022,48533326,1,2022-09-11,2,90G,22,19,F,10,10,R,,,
2022,48533327,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533329,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533333,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533336,1,2022-09-11,2,90G,21,18,F,10,20,R,,,
2022,48533340,1,2022-09-11,2,90G,22,19,F,10,20,R,,,
2022,48533343,1,2022-09-11,2,90G,21,18,F,10,20,R,,,
2022,48533349,1,2022-09-11,2,90G,21,18,F,40,20,R,,,
2022,48533352,1,2022-09-17,1,90C,24,21,M,10,20,R,,,
2022,48533353,1,2022-09-19,2,90Z,29,26,M,40,20,R,,,
2022,48533355,1,2022-09-24,2,90G,22,19,M,10,20,R,,,
2022,48533356,1,2022-09-24,2,90G,22,19,M,10,10,R,,,
2022,48533226,1,2022-10-04,2,90J,55,52,F,10,20,N,,,
2022,48533227,1,2022-10-10,1,90J,37,34,M,20,20,N,,,
2022,48533231,1,2022-10-31,1,90J,59,56,M,10,20,R,,,
2022,48533225,1,2022-10-02,2,90G,23,20,F,10,20,N,,,
2022,48533228,1,2022-10-15,1,90J,26,23,M,10,20,N,,,
2022,48533229,1,2022-10-29,2,90G,20,17,M,10,20,R,H,,
2022,48533230,1,2022-10-31,2,90J,28,25,M,10,20,N,,,
2022,48533360,1,2022-11-04,2,90J,36,33,M,10,20,N,,,
2022,48539462,1,2022-11-13,2,90J,38,35,M,10,20,R,,,
2022,48539463,1,2022-11-19,2,90J,19,16,M,20,20,R,H,,
2022,48539459,1,2022-11-05,2,90G,23,20,F,10,20,N,,,
2022,48539460,1,2022-11-05,2,90J,57,54,M,10,20,R,,,
2022,48539461,1,2022-11-13,2,90G,22,19,M,10,20,N,,,
2022,48539465,1,2022-12-11,1,90D,25,22,F,10,20,N,,,
2022,48539464,1,2022-12-01,1,90J,29,26,M,20,20,N,,,
2022,48539466,1,2022-12-16,1,90C,27,24,M,20,20,R,,,
2022,46924554,1,2022-02-20,3,90Z,38,35,M,10,50,R,,,
2022,48523111,1,2022-02-04,1,90Z,36,33,M,10,20,N,,,
2022,46924183,1,2022-10-02,1,90Z,49,46,M,20,20,N,,,
2022,46916207,1,2022-01-02,1,90J,57,54,M,10,20,N,,,
2022,46916208,1,2022-01-07,1,90Z,40,37,M,20,20,R,,,
2022,46916210,1,2022-01-10,1,90Z,38,35,M,10,20,R,,,
2022,46916212,1,2022-01-19,1,90D,38,35,F,10,20,N,,,
2022,46916205,1,2022-01-02,1,90Z,47,44,M,10,10,R,,,
2022,46916206,1,2022-01-04,1,90D,55,52,M,10,20,R,,,
2022,46916209,1,2022-01-09,1,90Z,43,40,M,40,20,R,,,
2022,46916211,1,2022-01-18,1,90J,53,50,M,10,20,N,,,
2022,46916213,1,2022-01-23,1,90D,31,28,F,20,20,N,,,
2022,46916226,1,2022-02-24,1,90C,59,56,M,10,20,R,,,
2022,46916227,1,2022-02-27,1,90D,38,35,F,10,10,N,,,
2022,46916218,1,2022-02-07,1,90J,31,28,M,10,20,R,,,
2022,46916221,1,2022-02-13,1,90Z,34,31,M,20,20,N,,,
2022,46916222,1,2022-02-17,1,90C,54,51,F,10,20,N,,,
2022,46916223,1,2022-02-18,1,90Z,40,37,F,10,20,N,,,
2022,46916225,1,2022-02-19,1,90J,21,18,M,10,10,R,,,
2022,46916217,1,2022-02-05,1,90D,62,59,M,20,20,N,,,
2022,46916219,1,2022-02-10,1,90Z,31,28,F,20,20,R,,,
2022,46916220,1,2022-02-14,1,90D,27,24,M,10,10,N,,,
2022,46916224,1,2022-02-19,1,90J,21,18,M,10,10,R,,,
2022,46916259,1,2022-03-14,1,90C,46,43,M,30,20,N,,,
2022,46916255,1,2022-03-01,1,90Z,39,36,M,30,20,N,,,
2022,46916256,1,2022-03-07,1,90J,59,56,M,10,20,R,,,
2022,46916263,1,2022-03-23,1,90J,55,52,M,10,20,R,,,
2022,46916264,1,2022-03-23,1,90D,62,59,F,10,20,R,,,
2022,46916267,1,2022-03-28,1,90C,18,15,M,10,10,N,R,,
2022,46916257,1,2022-03-12,1,90J,56,53,M,10,10,N,,,
2022,46916260,1,2022-03-16,1,90J,38,35,F,10,20,R,,,
2022,46916261,1,2022-03-19,1,90J,23,20,M,20,20,N,,,
2022,46916265,1,2022-03-27,1,90C,25,22,F,10,10,N,,,
2022,46916258,1,2022-03-12,1,90J,54,51,M,10,10,R,,,
2022,46916262,1,2022-03-21,1,90D,41,38,F,10,10,N,,,
2022,46916266,1,2022-03-28,1,90C,18,15,M,10,10,N,R,,
2022,46916272,1,2022-04-22,1,90D,54,51,F,10,20,N,,,
2022,46916270,1,2022-04-02,1,90C,52,49,M,10,20,N,,,
2022,46916274,1,2022-04-24,1,90D,49,46,F,10,10,N,,,
2022,46916271,1,2022-04-09,1,90D,39,36,M,10,10,R,,,
2022,46916275,1,2022-04-30,1,90D,65,62,M,20,20,N,,,
2022,46916281,1,2022-05-07,1,90D,55,52,M,10,10,N,,,
2022,46916282,1,2022-05-08,1,90Z,30,27,M,20,20,R,,,
2022,46916283,1,2022-05-13,1,90J,23,20,M,10,10,R,,,
2022,46916284,1,2022-05-16,1,90Z,49,46,F,10,10,R,,,
2022,46916285,1,2022-05-17,1,90J,58,55,M,10,20,N,,,
2022,46916288,1,2022-05-22,1,90J,41,38,F,10,40,R,,,
2022,46916289,1,2022-05-22,1,90D,50,47,M,10,10,N,,,
2022,46916286,1,2022-05-19,1,90C,27,24,M,10,20,N,,,
2022,46916287,1,2022-05-19,1,90J,55,52,M,10,20,N,,,
2022,46916290,1,2022-05-23,1,90Z,39,36,M,10,20,R,,,
2022,46916292,1,2022-05-27,1,90C,39,36,F,20,20,R,,,
2022,46916291,1,2022-05-25,1,90Z,39,36,M,10,20,R,,,
2022,46916296,1,2022-06-02,1,90Z,58,55,F,10,20,R,,,
2022,46916301,1,2022-06-19,1,90Z,47,44,M,10,20,N,,,
2022,46916304,1,2022-06-30,1,90J,58,55,M,10,20,N,,,
2022,46916297,1,2022-06-06,1,90J,39,36,M,10,20,R,,,
2022,46916298,1,2022-06-06,1,90D,64,61,M,10,20,R,,,
2022,46916299,1,2022-06-08,1,90D,44,41,M,10,10,R,,,
2022,46916300,1,2022-06-14,1,90J,56,53,M,10,20,N,,,
2022,46916302,1,2022-06-29,1,90J,53,50,M,10,20,N,,,
2022,46916303,1,2022-06-29,1,90J,56,53,M,10,20,N,,,
2022,47227830,1,2022-08-03,1,90C,33,30,M,10,20,R,,,
2022,47227832,1,2022-08-09,1,90Z,37,34,F,10,20,N,,,
2022,47227835,1,2022-08-19,1,90Z,38,35,F,10,20,N,,,
2022,47227837,1,2022-08-22,1,90J,49,46,M,10,10,N,,,
2022,47227831,1,2022-08-06,1,90D,31,28,F,10,20,R,,,
2022,47227833,1,2022-08-08,1,90Z,81,78,M,10,20,R,,,
2022,47227838,1,2022-08-25,1,90J,20,17,M,20,20,N,H,,
2022,47227834,1,2022-08-18,1,90J,24,21,M,20,20,R,,,
2022,47227836,1,2022-08-22,1,90J,44,41,M,40,20,R,,,
2022,47227839,1,2022-08-28,1,90D,31,28,M,10,10,N,,,
2022,46956482,1,2022-01-13,2,90Z,48,45,M,10,20,R,,,
2022,46956495,1,2022-01-30,2,90Z,35,32,F,10,20,R,,,
2022,46956497,1,2022-01-30,2,90Z,25,22,F,20,20,R,,,
2022,46956480,1,2022-01-10,1,90J,15,12,M,20,20,R,H,,
2022,46956486,1,2022-01-21,1,90D,55,52,M,10,10,N,,,
2022,46956491,1,2022-01-29,1,90Z,30,27,M,10,20,N,,,
2022,46956492,1,2022-01-19,2,90Z,68,65,F,10,20,R,,,
2022,46956481,1,2022-01-08,2,90Z,59,56,F,10,20,R,,,
2022,46956485,1,2022-01-22,1,90D,54,51,M,20,20,R,,,
2022,46956488,1,2022-01-26,1,90B,33,30,M,20,20,R,,,
2022,46956483,1,2022-01-18,1,90D,47,44,M,10,10,N,,,
2022,46956484,1,2022-01-16,2,90Z,43,40,M,20,20,R,,,
2022,46956487,1,2022-01-25,1,90D,37,34,F,10,20,N,,,
2022,46956489,1,2022-01-28,1,90D,58,55,M,10,20,R,,,
2022,46956490,1,2022-01-30,1,90D,49,46,F,10,20,R,,,
2022,46956494,1,2022-01-23,2,90Z,46,43,F,20,20,R,,,
2022,46956493,1,2022-01-27,2,90Z,36,33,F,10,10,R,,,
2022,46956496,1,2022-01-28,2,90Z,32,29,M,20,20,R,,,
2022,45306340,1,2022-01-01,2,90J,32,29,M,20,40,N,,,
2022,45306395,1,2022-01-14,2,90J,47,44,M,20,40,N,,,
2022,45306432,1,2022-01-20,2,90J,37,34,M,10,20,N,,,
2022,44480792,1,2022-01-05,1,90J,35,32,F,20,40,N,,,
2022,44480793,1,2022-01-03,1,90J,28,25,F,10,40,N,,,
2022,44480860,1,2022-01-01,1,90C,24,21,M,10,40,N,,,
2022,44480861,1,2022-01-01,1,90J,31,28,M,20,40,N,,,
2022,44557189,1,2022-01-11,1,90J,41,38,M,10,40,N,,,
2022,44557207,1,2022-01-10,1,90J,45,42,M,10,10,N,,,
2022,44557259,1,2022-01-09,1,90J,84,81,M,10,40,N,,,
2022,44557740,1,2022-01-01,1,90D,67,64,F,10,20,N,,,
2022,44600982,1,2022-01-07,1,90J,34,31,M,20,10,N,,,
2022,44600985,1,2022-01-08,1,90J,30,27,M,10,10,N,,,
2022,44600992,1,2022-01-09,1,90J,38,35,M,10,20,N,,,
2022,44601034,1,2022-01-10,1,90J,52,49,F,10,40,N,,,
2022,44615876,1,2022-01-14,1,90J,28,25,M,10,40,N,,,
2022,44615877,1,2022-01-14,1,90J,47,44,F,10,40,N,,,
2022,44615884,1,2022-01-18,1,90J,33,30,M,10,10,N,,,
2022,44638858,1,2022-01-15,1,90D,63,60,M,20,40,N,,,
2022,44638874,1,2022-01-18,1,90Z,34,31,M,20,20,N,,,
2022,44676921,1,2022-01-25,1,90J,42,39,M,20,40,N,,,
2022,44676929,1,2022-01-23,1,90J,41,38,M,10,40,N,,,
2022,44676932,1,2022-01-22,1,90J,51,48,M,10,20,N,,,
2022,44682066,1,2022-01-30,1,90Z,37,34,M,10,20,N,,,
2022,44682068,1,2022-01-30,1,90F,37,34,M,10,20,N,,,
2022,44682117,1,2022-01-30,1,90J,42,39,M,10,40,N,,,
2022,44694612,1,2022-01-10,1,90J,44,41,M,20,40,N,,,
2022,44718112,1,2022-01-27,1,90D,36,33,M,30,20,R,,,
2022,44718114,1,2022-01-29,1,90J,30,27,M,10,10,N,,,
2022,45290354,1,2022-02-26,1,90J,63,60,M,10,40,N,,,
2022,45296015,1,2022-02-22,1,90J,50,47,F,10,20,N,,,
2022,45320709,1,2022-02-23,1,90J,40,37,M,20,20,N,,,
2022,44827429,1,2022-02-05,1,90D,25,22,M,30,40,N,,,
2022,44827432,1,2022-02-03,1,90J,62,59,M,20,20,N,,,
2022,44831235,1,2022-02-02,1,90J,25,22,M,20,20,N,,,
2022,44851816,1,2022-02-11,1,90J,47,44,M,10,10,N,,,
2022,44961218,1,2022-02-18,1,90J,32,29,M,20,20,N,,,
2022,44961231,1,2022-02-18,1,90J,36,33,M,10,10,N,,,
2022,44970371,1,2022-02-19,1,90Z,32,29,M,10,10,N,,,
2022,44970407,1,2022-02-19,1,90J,37,34,M,10,40,N,,,
2022,44970730,1,2022-02-16,1,90J,25,22,M,20,20,N,,,
2022,45003169,1,2022-02-26,1,90J,27,24,M,40,40,N,,,
2022,45003226,1,2022-02-27,1,90Z,34,31,M,10,40,N,,,
2022,45003220,1,2022-02-25,1,90J,42,39,M,20,40,N,,,
2022,45003205,1,2022-02-27,1,90J,49,46,M,10,20,N,,,
2022,45032895,1,2022-02-28,1,90J,46,43,M,20,40,N,,,
